text,label,language,clean_text
halk ses gaziantep milletvekili ahmet uzer gaziantep yönel şey tren bak gibi bak söz duy gazete görev zor istifa et aç konu düşün,0,tr,halk ses gaziantep milletvekili ahmet uzer gaziantep yönel tren bak bak söz duy gazete görev zor istifa et aç konu düşün
erdoğan hala türkiye yat düşün sayı geri zekâlı yaban yat ses,0,tr,erdoğan hala türkiye yat düşün sayı geri zekâlı yaban yat ses
cumhurbaşkanı erdoğan orada gibi özsaki ösasa öztaş neyse işte biz adam dur,0,tr,cumhurbaşkanı erdoğan orada özsaki ösasa öztaş neyse işte adam dur
halk ses sabah hürriyet işte liste pkklı diye haber yap aday ön kadar parti siyaset yap ortay çıktı,0,tr,halk ses sabah hürriyet işte liste pkklı haber yap aday ön kadar parti siyaset yap ortay çıktı
erdoğan yskya ses hala aday değiştirebilyor muyuz geç on süre,0,tr,erdoğan yskya ses hala aday değiştirebilyor muyuz geç süre
istanbul yeneroğluna parti ay türkiye yarı terörist hain alçak söylem seç çal yürü al al söyle,0,tr,istanbul yeneroğluna parti ay türkiye yarı terörist hain alçak söylem seç çal yürü al al söyle
videohaber erdoğan ekonomi göç daha paha dağıt allah muhafaza,0,tr,videohaber erdoğan ekonomi göç paha dağıt allah muhafaza
erdoğan vatan internet git hizmet tekirdağ miting yeni zelanda saldırı gör ekran yayın,0,tr,erdoğan vatan internet git hizmet tekirdağ miting yeni zelanda saldırı gör ekran yayın
halk ses mansur yavaş dava geçen akpnin say adam ol destek çık kişi sahte sabıka çocuk istismar yargı şizofreni hasta ol ortay çıktı,0,tr,halk ses mansur yavaş dava geçen akpnin say adam ol destek çık kişi sahte sabıka çocuk istismar yargı şizofreni hasta ol ortay çıktı
halk ses karaman belediye başkan aday erdoğan kendi miting için yerel seçim ezan sus,0,tr,halk ses karaman belediye başkan aday erdoğan kendi miting yerel seçim ezan sus
berat albayrak bun sefer söyle becer kadar çık diye um,0,tr,berat albayrak bun sefer söyle becer kadar çık um
ezan ıslık yala ekmek yeterince ye gelen özüre erdoğan sert tepki seç ra dile yine özürünü acele,0,tr,ezan ıslık yala ekmek yeterince ye gelen özüre erdoğan sert tepki seç ra dile yine özürünü acele
halk ses erdoğan vatan terörist diye kadar enayi mi,0,tr,halk ses erdoğan vatan terörist kadar enayi mi
erdoğan kürt kardeş ayrım yap biz seçmen ol herkes de,0,tr,erdoğan kürt kardeş ayrım yap seçmen ol herkes
başkan seçil bile koltuk bilâl erdoğan bırak zorun kala fark ol binali yıl rahat kampanya süreç geç,0,tr,başkan seçil bile koltuk bilâl erdoğan bırak zorun kala fark ol binali yıl rahat kampanya süreç geç
ekonomik kriz nedeniyle seç ön avrupa kavga çık dışişleri bakan çavuşoğlu para chpye çat düş hale,0,tr,ekonomik kriz nedeniyle seç ön avrupa kavga çık dışişleri bakan çavuşoğlu para chpye çat düş hale
adalet bakan halı saha üstün dikkat al uç fark olur,0,tr,adalet bakan halı saha üstün dikkat al uç fark olur
erdoğan tweeti henüz terörist ilan et sıra bek üzerinde takip tarafından beğeni,0,tr,erdoğan tweeti henüz terörist ilan et sıra bek üzerinde takip tarafından beğeni
genel merkezî zeybek uyarı mümkün mertebe kon yürü kampanya sus,0,tr,genel merkezî zeybek uyarı mümkün mertebe kon yürü kampanya sus
zaytung sinema saray gözde bahçe hayat eser şaka şaka başka saray asla göz kaç lık film için güzel isim,0,tr,zaytung sinema saray gözde bahçe hayat eser şaka şaka başka saray asla göz kaç lık film güzel isim
erdoğan biz ön sivas üniversite mi söz art sivas cumhuriyet üniversite kamuflaj kap et,0,tr,erdoğan ön sivas üniversite mi söz art sivas cumhuriyet üniversite kamuflaj kap et
çekya maliye bakan ülke iş fake kimse vergi al,0,tr,çekya maliye bakan ülke iş fake kimse vergi al
halk ses bakan mevlüt çavuşoğlunun aleste un ol akraba yüksek lisans kazan mahkeme puan liste eriş engel,0,tr,halk ses bakan mevlüt çavuşoğlunun aleste un ol akraba yüksek lisans kazan mahkeme puan liste eriş engel
öğret ol ata için bile akpden torpil bul gerek burak ercek akpnin futbol tak şampiyon koş şaşır,0,tr,öğret ol ata bile akpden torpil bul gerek burak ercek akpnin futbol tak şampiyon koş şaşır
erdoğan dikey yapı hakkında günah çık verticalla horizontalı kar ehehe,0,tr,erdoğan dikey yapı hakkında günah çık verticalla horizontalı kar ehehe
bakan sal göl çevre millet bahçe yapı ilgi aç vaat değil tehdit yerel seç ön uyarı ol,0,tr,bakan sal göl çevre millet bahçe yapı ilgi aç vaat değil tehdit yerel seç ön uyarı ol
fiyat düş için hareket geçen tarım bakan aliexpressten dolar patlıcan biber tohum sipariş verdi,0,tr,fiyat düş hareket geçen tarım bakan aliexpressten dolar patlıcan biber tohum sipariş verdi
galatasaray yeni transfer mbaye diagneden iddia aç kupa kal için gel,0,tr,galatasaray yeni transfer mbaye diagneden iddia aç kupa kal gel
videohaber ingiliz akı şekil kon berat albayrak piyasa güven verdi,0,tr,videohaber ingiliz akı şekil kon berat albayrak piyasa güven verdi
albayrak de iste süreç ney başar ayrıntı uzman konuk tuğçe kazaz haber,0,tr,albayrak iste süreç ney başar ayrıntı uzman konuk tuğçe kazaz haber
venezuela meclis tarafından anayasa uygun ol al erken seç geç hükûmet karar antidemokratik darbe gir ilan ede erdoğan anayasa meclis falan siz lüzum gel biraz sade soru,0,tr,venezuela meclis tarafından anayasa uygun ol al erken seç geç hükûmet karar antidemokratik darbe gir ilan ede erdoğan anayasa meclis falan lüzum gel biraz sade soru
millî eğit bakan üz haber karne fotoğraf öğret nişan daha sor artık,0,tr,millî eğit bakan üz haber karne fotoğraf öğret nişan sor artık
trumpın ekonomik tehdit dışişleri gelen gerek susuz kal şeklî yanıt beyaz saray etki yara bunlar dur kadar kötü,0,tr,trumpın ekonomik tehdit dışişleri gelen gerek susuz kal şeklî yanıt beyaz saray etki yara bunlar dur kadar kötü
tank palet fabrika katar satı yön iddia cumhurbaşkanı erdoğan yalan telekom sat para al yüzde kira yoluyla,0,tr,tank palet fabrika katar satı yön iddia cumhurbaşkanı erdoğan yalan telekom sat para al yüzde kira yoluyla
ulaş bakan ulaş kapalı gebze halka tren hat bak araç kaza yap imkânsız başar emek geçen arka teşekkür eder,0,tr,ulaş bakan ulaş kapalı gebze halka tren hat bak araç kaza yap imkânsız başar emek geçen arka teşekkür eder
cumhurbaşkanı erdoğan ekonomik kriz konuşu diye hafta sataş ünlü liste muhtar askı çıktı,0,tr,cumhurbaşkanı erdoğan ekonomik kriz konuşu hafta sataş ünlü liste muhtar askı çıktı
erdoğan aç ihbar zannet soru baş sav ihraç şok,0,tr,erdoğan aç ihbar zannet soru baş sav ihraç şok
halk ses meclis başkan neden istifa et açıklayan binali yıl seç siyasi faaliyet değil,0,tr,halk ses meclis başkan istifa et açıklayan binali yıl seç siyasi faaliyet değil
erdoğan saray besle ünlü ses böyle dur hemen çık türkiye demokrasi falan öv illa bende talimat bek,0,tr,erdoğan saray besle ünlü ses böyle dur hemen çık türkiye demokrasi falan öv illa bende talimat bek
bakan albayrak allem edip kallem edip memur düş ver hedef tut diyebil kulak kadar gel,0,tr,bakan albayrak allem edip kallem edip memur düş ver hedef tut diyebil kulak kadar gel
meclis başkan ol rağmen istifa et akpnin aday ol binali yıl hâlen ulaş bakan başbakan görev yürü ortay çıktı,0,tr,meclis başkan ol rağmen istifa et akpnin aday ol binali yıl hâlen ulaş bakan başbakan görev yürü ortay çıktı
alkol içecek al ötvnin yüzde oran zam kadeh ün sahip hali gelen maliye bakan masa gelijek,0,tr,alkol içecek al ötvnin yüzde oran zam kadeh ün sahip hali gelen maliye bakan masa gelijek
videohaber göz hafta u sabah gazete röportaj ver türkiye kadar özgür ol aç yap saray besle ünlü çevri,0,tr,videohaber göz hafta u sabah gazete röportaj ver türkiye kadar özgür ol aç yap saray besle ünlü çevri
kenan sofuoğlu siirt üniversite rektör günü akplisi siz oy belirle,0,tr,kenan sofuoğlu siirt üniversite rektör günü akplisi oy belirle
metin akpınar ameliyat omurga al tavsiye bul devlet bahçe insan gerçekten rahat,0,tr,metin akpınar ameliyat omurga al tavsiye bul devlet bahçe insan gerçekten rahat
kendi nasıl kır bile bölge bronz bikini nasıl git saray ney besle birazdan,0,tr,kendi kır bile bölge bronz bikini git saray ney besle birazdan
ekonomi tehlike sinyal pazar günü instagramda serp kahvaltı fotoğraf pay sayı geçen yıl aynı dönem göre azal,0,tr,ekonomi tehlike sinyal pazar günü instagramda serp kahvaltı fotoğraf pay sayı geçen yıl aynı dönem göre azal
ulaş bakan havalimanı yağış gün millet aqua park ol istanbul hizmet ver devam ede aç,0,tr,ulaş bakan havalimanı yağış gün millet aqua park ol istanbul hizmet ver devam ede aç
erdoğan cumhur ittifak seç strateji aç müflis tüccar eski defter kar,0,tr,erdoğan cumhur ittifak seç strateji aç müflis tüccar eski defter kar
cumhurbaşkanı erdoğan cumhuriyet yaşa kadar gel altın yat sırrı vatan pay,0,tr,cumhurbaşkanı erdoğan cumhuriyet yaşa kadar gel altın yat sırrı vatan pay
ulaş bakan demiryollarında sinyalizasyon şart ol ısrar kendi yöntem hal,0,tr,ulaş bakan demiryollarında sinyalizasyon şart ol ısrar kendi yöntem hal
ulaş bakan yoğun mesai kaza ilgi kimse koltuk et aç ara sürü,0,tr,ulaş bakan yoğun mesai kaza ilgi kimse koltuk et aç ara sürü
spor türk futbol cumhurbaşkanlığı sistem dönem erdoğan gör bizzat iz karar verecek,0,tr,spor türk futbol cumhurbaşkanlığı sistem dönem erdoğan gör bizzat iz karar verecek
türkiye ev otur iyi delir genç için kenet kadar akpli belediye biri şu ver,0,tr,türkiye ev otur iyi delir genç kenet kadar akpli belediye ver
sağlık bakan hacamat uygula yasak için düğ bas,0,tr,sağlık bakan hacamat uygula yasak düğ bas
millî gurur berat albayrak enflasyon hesap kur yetki değ enflasyon düş teknik nobel ekonomi ödül aday gösteri,0,tr,millî gurur berat albayrak enflasyon hesap kur yetki değ enflasyon düş teknik nobel ekonomi ödül aday gösteri
derbi eren derdiyoku iz hafta galatasaray pfdkya sevk et gerek duy aç,0,tr,derbi eren derdiyoku iz hafta galatasaray pfdkya sevk et gerek duy aç
iphone maxın tlden satı yönünüdeki ihbar değer maliye bakan ekip appleın depo bas üzere çine hareket et,0,tr,iphone maxın tlden satı yönünüdeki ihbar değer maliye bakan ekip appleın depo bas üzere çine hareket et
cumhurbaşkanı erdoğan hâlbuki beyoğlu fatih bağcılar zeytinburnu öyle parti belediye sayesinde bura kaymak artık suriye ye diğer arap kardeş ye,0,tr,cumhurbaşkanı erdoğan hâlbuki beyoğlu fatih bağcılar zeytinburnu öyle parti belediye sayesinde bura kaymak artık suriye ye diğer arap kardeş ye
dışişleri bakan rusya ukrayna arası geri acun şeyma boşa,0,tr,dışişleri bakan rusya ukrayna arası geri acun şeyma boşa
halk ses bakan albayrak devlet kasa tarihî belki ol kadar güçlü,0,tr,halk ses bakan albayrak devlet kasa tarihî ol kadar güçlü
ekonomi maliye bakan ara pazar günü yurt genel buzdolaplarında zerzevat say yapı aç,0,tr,ekonomi maliye bakan ara pazar günü yurt genel buzdolaplarında zerzevat say yapı aç
soğan depo bas yap soğan bula maliye bakan ekip türkiye karşı oyna büyük oyun daha çök hak gurur yaşa,0,tr,soğan depo bas yap soğan bula maliye bakan ekip türkiye karşı oyna büyük oyun çök hak gurur yaşa
müteahhit el kalan milyon konut satı al hazır maliye bakan ekonomik kriz çık için harita net biri ay lira kira getir,0,tr,müteahhit el kalan milyon konut satı al hazır maliye bakan ekonomik kriz çık harita net ay lira kira getir
galatasaray konu futbol an var ün dene ol kapa bil başar,0,tr,galatasaray konu futbol var ün dene ol kapa bil başar
dur yer melih gökçek tekrar ülke gündem sok mhpden sert uyarı talep karşı sıra nihat doğan,0,tr,dur yer melih gökçek tekrar ülke gündem sok mhpden sert uyarı talep karşı sıra nihat doğan
cumhurbaşkanı erdoğan böyle değer alim bizzat rektör ata rağmen üniversite başarı gerçekten hayret veri,0,tr,cumhurbaşkanı erdoğan böyle değer alim bizzat rektör ata rağmen üniversite başarı gerçekten hayret veri
havalimanı açı sürpriz konuk ulaş bakan daha küçük havalimanı nasıl katı et başar gör için türkiye gel,0,tr,havalimanı açı sürpriz konuk ulaş bakan küçük havalimanı katı et başar gör türkiye gel
kaşık cinayet ilgi ayrıntı yarın pay belirten cumhurbaşkanı erdoğan suudi uy el güzel tomalar siz lazım olur,0,tr,kaşık cinayet ilgi ayrıntı yarın pay belirten cumhurbaşkanı erdoğan suudi uy el güzel tomalar lazım olur
cumhurbaşkanı erdoğan üniversite ilgi eleştiri yanıt devlet bahçe gel parti yüksek öğret yap hizmet görmez gelen zihniyet,0,tr,cumhurbaşkanı erdoğan üniversite ilgi eleştiri yanıt devlet bahçe gel parti yüksek öğret yap hizmet görmez gelen zihniyet
cumhurbaşkanı erdoğan rahip brun aç de kusur bak biz kimse rahip bak dur al bun,0,tr,cumhurbaşkanı erdoğan rahip brun aç kusur bak kimse rahip bak dur al bun
cumhurbaşkanı erdoğan aslında iphone güzel telefon bak,0,tr,cumhurbaşkanı erdoğan iphone güzel telefon bak
hafta berat albayrak mimik maruz kalan türkiye et tamam kriz mriz allah kahret,0,tr,hafta berat albayrak mimik maruz kalan türkiye et tamam kriz mriz allah kahret
erdoğan hükûmet mckinsey konu el yüz bula iddia yanıt verdi bak inönü dönem,0,tr,erdoğan hükûmet mckinsey konu el yüz bula iddia yanıt verdi bak inönü dönem
özel sektör ol kriz fırsat çevir bek erdoğan ol kriz herkes çevir esas maharet,0,tr,özel sektör ol kriz fırsat çevir bek erdoğan ol kriz herkes çevir esas maharet
erdoğan başkan sistem kadar hızlı şah şahsen bile bek,0,tr,erdoğan başkan sistem kadar hızlı şah şahsen bile bek
akpden ödül yar sayıştay meclis dene yetki sıfır ra ekonomi denet için abdli şirket para öde mantık çerçeve aç kişi cumhurbaşkanı danışmanlığı ödüllendir,0,tr,akpden ödül yar sayıştay meclis dene yetki sıfır ra ekonomi denet abdli şirket para öde mantık çerçeve aç kişi cumhurbaşkanı danışmanlığı ödüllendir
ay ekonomi abdyle yaşa rahip brun kriz yüzünden kötü ol an havuz medya göz saray aç yeni bahane çevri,0,tr,ay ekonomi abdyle yaşa rahip brun kriz yüzünden kötü ol havuz medya göz saray aç yeni bahane çevri
bilâl erdoğan akaryakıt yeni sinyal,0,tr,bilâl erdoğan akaryakıt yeni sinyal
cumhurbaşkanı erdoğan yurt dış mobbing işte atıl tutuklanma korku yaşa çal sıkı adrenalin tut türk bil insan ses,0,tr,cumhurbaşkanı erdoğan yurt dış mobbing işte atıl tutuklanma korku yaşa çal sıkı adrenalin tut türk bil insan ses
bakan berat albayrak yeni ekonomik program hedef disiplin ol aç inşallah rakı ekonomik program önceden söyle saat aç,0,tr,bakan berat albayrak yeni ekonomik program hedef disiplin ol aç inşallah rakı ekonomik program önceden söyle saat aç
halk ses beştepedeki gazi günü tören kon cumhurbaşkanı erdoğan kriz filan sakın bunlar al bunlar hep manipülasyon biz kriz filan güç gelecek yürü de düşün,0,tr,halk ses beştepedeki gazi günü tören kon cumhurbaşkanı erdoğan kriz filan sakın bunlar al bunlar manipülasyon kriz filan güç gelecek yürü düşün
varlık fon ra muhalefet parti genel başkan erdoğan getiri,0,tr,varlık fon ra muhalefet parti genel başkan erdoğan getiri
cumhurbaşkanı erdoğan tarafından türkiye varlık fon yönet kuru başkan ata cumhurbaşkanı erdoğan ben için sürpriz oldu,0,tr,cumhurbaşkanı erdoğan tarafından türkiye varlık fon yönet kuru başkan ata cumhurbaşkanı erdoğan ben sürpriz oldu
tarım bakan şarbon iddia yalan kırmızı para yet de utan kimi vatan çık,0,tr,tarım bakan şarbon iddia yalan kırmızı para yet utan kimi vatan çık
cumhurbaşkanı erdoğan ev otur otur sıkı çocuk okul açı,0,tr,cumhurbaşkanı erdoğan ev otur otur sıkı çocuk okul açı
erdoğan hep satı al için masraf yap değ,0,tr,erdoğan satı al masraf yap değ
halk ses erdoğan tasarruf amaç bütçe milyar kesi müjde verdi ahlat cumhurbaşkanlığı köşk yap,0,tr,halk ses erdoğan tasarruf amaç bütçe milyar kesi müjde verdi ahlat cumhurbaşkanlığı köşk yap
